country,region,year,fertility_rate,birth_attended_staff_rate,child_mortality_rate,maternal_mortality_rate,average_life_expectancy,health_spending_per_person,health_spending_rate
Madagascar,AFR,2008,0.0478,0.0,0.0728,0.0033399999999999997,62.1,21.6,0.0449
Maldives,SEAR,2008,0.022400000000000003,0.983,0.0162,0.000925,77.2,455.0,0.0782
Mexico,AMR,2008,0.0239,0.0,0.0184,0.000557,75.2,598.0,0.0587
North Macedonia,EUR,2008,0.0147,0.997,0.0117,7.3e-05,72.9,327.0,0.0681
Mali,AFR,2008,0.0667,0.0,0.141,0.00367,57.6,33.6,0.0556
Malta,EUR,2008,0.0138,0.999,0.00678,0.00013700000000000002,80.6,1600.0,0.0834
Myanmar,SEAR,2008,0.0253,0.0,0.0889,0.00165,57.7,10.7,0.0204
Montenegro,EUR,2008,0.0181,0.999,0.00801,8.159999999999999e-05,74.3,574.0,0.0796
Mongolia,WBR,2008,0.0243,0.994,0.0314,0.0006479999999999999,64.5,120.0,0.0571
Mozambique,AFR,2008,0.0564,0.5529999999999999,0.114,0.0019199999999999998,53.4,18.1,0.0409
Mauritania,AFR,2008,0.0506,0.0,0.10300000000000001,0.00524,67.4,47.3,0.0434
Mauritius,AFR,2008,0.0167,0.995,0.0158,0.0005009999999999999,73.7,395.0,0.0526
Malawi,AFR,2008,0.0561,0.68,0.0978,0.00243,53.4,21.2,0.0659
Malaysia,WBR,2008,0.0219,0.986,0.007890000000000001,0.00054,74.3,306.0,0.0379
Namibia,AFR,2008,0.0361,0.0,0.0541,0.00168,59.2,275.0,0.0676
Niger,AFR,2008,0.0754,0.0,0.14,0.00335,58.3,19.4,0.0524
Nigeria,AFR,2008,0.059,0.344,0.142,0.00293,58.5,79.3,0.0574
Nicaragua,AMR,2008,0.0252,0.0,0.0223,0.000588,74.0,105.0,0.093
Netherlands,EUR,2008,0.0177,0.0,0.00477,5.19e-05,80.5,5240.0,0.0989
Norway,EUR,2008,0.0196,0.992,0.0035399999999999997,4.98e-05,80.9,8070.0,0.0848
New Zealand,WBR,2008,0.0212,0.967,0.00628,0.00011200000000000001,80.4,2820.0,0.0926
Oman,EMR,2008,0.0289,0.986,0.012,0.000284,70.0,479.0,0.0209
Pakistan,EMR,2008,0.0394,0.38,0.0924,0.0027600000000000003,62.9,22.1,0.0254
Panama,AMR,2008,0.0263,0.918,0.0211,0.0007390000000000001,78.4,493.0,0.073
Peru,AMR,2008,0.0259,0.794,0.0223,0.0010400000000000001,78.5,256.0,0.0575
Philippines,WBR,2008,0.0328,0.622,0.0328,0.000801,70.4,64.7,0.0335
Papua New Guinea,WBR,2008,0.041,0.0,0.061,0.0029100000000000003,62.5,39.9,0.0326
Poland,EUR,2008,0.0136,0.994,0.006670000000000001,5.489999999999999e-05,75.6,973.0,0.07
Portugal,EUR,2008,0.0136,0.0,0.004079999999999999,6.39e-05,79.7,2380.0,0.101
Paraguay,AMR,2008,0.0285,0.872,0.0277,0.00115,76.0,162.0,0.05980000000000001
Qatar,EMR,2008,0.0221,1.0,0.0095,0.000401,72.5,1640.0,0.0206
Romania,EUR,2008,0.0145,0.994,0.013000000000000001,0.000167,73.4,517.0,0.0544
Russia,EUR,2008,0.0149,0.996,0.0112,0.000236,67.7,561.0,0.0483
Rwanda,AFR,2008,0.047699999999999985,0.521,0.07859999999999999,0.0034799999999999996,62.6,44.1,0.0936
Saudi Arabia,EMR,2008,0.0315,0.97,0.013800000000000002,0.0006,71.4,581.0,0.0319
Sudan,EMR,2008,0.0498,0.0,0.0804,0.00238,66.8,96.8,0.0691
Senegal,AFR,2008,0.051,0.0,0.0755,0.00389,65.0,65.6,0.0582
Singapore,WBR,2008,0.0128,0.998,0.00284,5.3500000000000006e-05,82.1,1430.0,0.0362
Solomon Islands,WBR,2008,0.0436,0.0,0.0272,0.00307,57.1,72.2,0.0604
Sierra Leone,AFR,2008,0.0549,0.424,0.18,0.005379999999999999,54.7,48.0,0.138
El Salvador,AMR,2008,0.0236,0.955,0.0213,0.00055,74.7,216.0,0.0618
Somalia,EMR,2008,0.0706,0.0,0.166,0.0037600000000000003,54.3,0.0,0.0
Serbia,EUR,2008,0.0158,0.997,0.00795,0.000106,73.5,673.0,0.104
Sao Tome and Principe,WBR,2008,0.0488,0.0,0.0512,0.00141,67.9,82.8,0.0702
Suriname,AMR,2008,0.0258,0.9,0.0264,0.00109,71.7,404.0,0.0679
Slovak Republic,WBR,2008,0.0132,0.995,0.00743,6.269999999999999e-05,75.0,1400.0,0.0801
Slovenia,EUR,2008,0.0144,0.999,0.0035800000000000007,8.82e-05,79.1,2260.0,0.0836
Sweden,EUR,2008,0.0192,0.0,0.00321,3.9200000000000004e-05,81.5,4870.0,0.0923
Eswatini,AFR,2008,0.0369,0.0,0.10800000000000001,0.00151,45.5,162.0,0.06570000000000001
Seychelles,AFR,2008,0.0232,1.0,0.0139,0.000628,72.8,359.0,0.0333
Syria,EMR,2008,0.0333,0.0,0.0167,0.000212,74.4,89.9,0.0337
Chad,AFR,2008,0.068,0.0,0.158,0.0046,55.2,28.0,0.0357
Togo,AFR,2008,0.05,0.0,0.0951,0.00296,58.1,37.5,0.0681
Thailand,SEAR,2008,0.0155,0.0,0.0147,0.000594,76.5,158.0,0.0397
Tajikistan,EUR,2008,0.0349,0.85,0.0468,0.000263,67.9,43.1,0.0558
Turkmenistan,EUR,2008,0.0271,0.0,0.0639,0.000605,67.3,83.7,0.0193
Timor-Leste,SEAR,2008,0.06480000000000001,0.0,0.0685,0.0018100000000000002,69.5,63.6,0.138
Tonga,WBR,2008,0.0401,0.97,0.017,0.000944,72.1,207.0,0.0625
Trinidad and Tobago,AMR,2008,0.018000000000000002,0.995,0.0248,0.000625,72.4,909.0,0.044500000000000005
Tunisia,EMR,2008,0.0206,0.0,0.0194,0.000452,75.9,246.0,0.0616
Turkey,EUR,2008,0.0219,0.913,0.02,0.00024900000000000004,77.0,624.0,0.0607
Tanzania,AFR,2008,0.0554,0.0,0.0799,0.0026100000000000003,59.6,26.8,0.0546
Uganda,AFR,2008,0.0634,0.0,0.0885,0.00149,57.6,45.3,0.0862
Ukraine,EUR,2008,0.0138,0.999,0.0129,0.000207,68.3,260.0,0.0663
Uruguay,AMR,2008,0.0211,0.996,0.0119,0.000218,76.2,721.0,0.07730000000000001
United States,AMR,2008,0.0207,0.993,0.00761,0.00025499999999999996,78.4,7720.0,0.165
Uzbekistan,EUR,2008,0.0246,1.0,0.0414,0.000357,65.7,57.4,0.0539
St. Vincent and the Grenadines,WBR,2008,0.0211,0.992,0.0219,0.000722,73.1,296.0,0.0463
Venezuela,AMR,2008,0.0253,0.0,0.0171,0.0006720000000000001,74.4,598.0,0.0539
Vietnam,WBR,2008,0.0192,0.0,0.0237,0.000216,73.0,70.1,0.0661
Vanuatu,WBR,2008,0.0361,0.0,0.028999999999999998,0.00112,64.1,111.0,0.0426
Samoa,WBR,2008,0.0443,0.0,0.0189,0.000455,69.5,168.0,0.0549
Yemen,EMR,2008,0.049400000000000006,0.0,0.061,0.00203,66.9,68.2,0.0538
South Africa,AFR,2008,0.0262,0.943,0.0648,0.00267,54.3,482.0,0.0863
Zambia,AFR,2008,0.0556,0.0,0.0904,0.0017,54.1,72.6,0.0614
Zimbabwe,AFR,2008,0.0401,0.0,0.09699999999999999,0.00314,48.9,0.0,0.0
Afghanistan,EMR,2009,0.0604,0.0,0.0919,0.004379999999999999,59.9,33.7,0.0758
Angola,AFR,2009,0.0624,0.0,0.129,0.00244,59.5,201.0,0.0495
Albania,EUR,2009,0.0165,0.993,0.0144,9.67e-05,78.0,260.0,0.0688
United Arab Emirates,EMR,2009,0.019,0.0,0.00869,8.769999999999999e-05,70.6,1700.0,0.0437
Argentina,AMR,2009,0.0238,0.979,0.0149,0.0006590000000000001,75.8,734.0,0.0953
Armenia,EUR,2009,0.016,1.0,0.0195,0.000256,73.6,129.0,0.0459
Antigua and Barbuda,AMR,2009,0.0215,1.0,0.0102,0.000339,75.8,601.0,0.0481
Australia,WBR,2009,0.0194,0.991,0.0049900000000000005,6.159999999999999e-05,81.9,3950.0,0.0873
Austria,EUR,2009,0.0139,0.986,0.0044399999999999995,2.8499999999999998e-05,80.5,5040.0,0.11
Azerbaijan,EUR,2009,0.0191,0.998,0.0403,0.000248,68.8,283.0,0.0579
Burundi,AFR,2009,0.0635,0.0,0.0968,0.00345,57.7,18.6,0.114
Belgium,EUR,2009,0.0181,0.0,0.00455,5.39e-05,80.0,4750.0,0.108
Benin,AFR,2009,0.0542,0.0,0.113,0.0030600000000000002,60.7,34.0,0.043
Burkina Faso,AFR,2009,0.0595,0.0,0.122,0.00215,57.6,38.8,0.0659
Bulgaria,EUR,2009,0.0147,0.996,0.0111,0.000136,72.1,463.0,0.0723
Bahrain,EMR,2009,0.0218,0.994,0.008919999999999999,0.000331,74.5,771.0,0.0467
Bahamas,AMR,2009,0.0188,0.0,0.0133,0.000723,73.2,1740.0,0.0832
Bosnia and Herzegovina,EUR,2009,0.013,0.999,0.007529999999999999,4.71e-05,76.1,495.0,0.109
Belarus,EUR,2009,0.015,0.999,0.006,0.000169,70.6,311.0,0.0608
Belize,AMR,2009,0.0276,0.935,0.0194,0.000624,73.7,242.0,0.0546
Bolivia,AMR,2009,0.0327,0.0,0.0437,0.00224,70.1,90.4,0.051
Brazil,AMR,2009,0.0182,0.989,0.019600000000000003,0.000663,73.7,734.0,0.0875
Barbados,AMR,2009,0.0178,0.0,0.0148,0.000543,76.1,843.0,0.059
Brunei,WBR,2009,0.0182,0.998,0.00955,0.000353,73.8,833.0,0.0304
Bhutan,SEAR,2009,0.0246,0.66,0.0451,0.00215,70.5,90.7,0.0512
Botswana,AFR,2009,0.0289,0.995,0.0555,0.00156,56.1,581.0,0.1
Central African Republic,AFR,2009,0.0525,0.4370000000000001,0.154,0.00486,47.4,18.3,0.0398
Canada,AMR,2009,0.016399999999999998,0.986,0.005730000000000001,8e-05,81.4,4520.0,0.114
Switzerland,EUR,2009,0.0149,0.0,0.00463,4.61e-05,82.5,7190.0,0.114
Chile,AMR,2009,0.019,0.998,0.00883,0.000227,78.6,802.0,0.08439999999999999
China,WBR,2009,0.0159,0.993,0.017,0.000297,74.7,191.0,0.0515
Cote d'Ivoire,WBR,2009,0.0526,0.0,0.111,0.00317,57.0,61.0,0.0522
Cameroon,AFR,2009,0.0517,0.0,0.11199999999999999,0.00386,57.2,60.4,0.0492
"Congo, Dem. Rep.",WBR,2009,0.0652,0.0,0.12,0.00424,58.0,16.7,0.0959
"Congo, Rep.",WBR,2009,0.0497,0.0,0.06509999999999999,0.00374,60.3,67.0,0.0275
Colombia,AMR,2009,0.0204,0.986,0.0191,0.0006519999999999999,77.5,392.0,0.0759
Comoros,AFR,2009,0.0499,0.0,0.08979999999999999,0.00165,64.8,23.7,0.0317
Cape Verde,AFR,2009,0.0275,0.7559999999999999,0.0254,0.000999,74.1,150.0,0.0385
Costa Rica,AMR,2009,0.0195,0.991,0.0102,0.00022,80.6,667.0,0.105
Cuba,AMR,2009,0.016200000000000003,0.999,0.00632,0.000534,78.5,672.0,0.121
Cyprus,EUR,2009,0.0144,0.983,0.00379,6.850000000000001e-05,79.1,1790.0,0.0613
Czech Republic,EUR,2009,0.0145,0.996,0.0035399999999999997,4.16e-05,77.6,1500.0,0.0799
Germany,EUR,2009,0.0138,0.983,0.00427,5.550000000000001e-05,80.3,4720.0,0.117
Djibouti,EMR,2009,0.034,0.0,0.0787,0.00367,62.9,94.4,0.0785
Denmark,EUR,2009,0.0184,0.987,0.00419,4.5999999999999986e-05,79.2,6450.0,0.114
Dominican Republic,AMR,2009,0.0263,0.0,0.0346,0.0009279999999999999,73.4,279.0,0.05860000000000001
Algeria,AFR,2009,0.0283,0.0,0.0283,0.000965,74.2,181.0,0.0458
Ecuador,AMR,2009,0.0268,0.856,0.0192,0.000897,74.1,321.0,0.08800000000000001
Egypt,EMR,2009,0.0311,0.0,0.0302,0.000442,69.3,114.0,0.0484
Eritrea,AFR,2009,0.0468,0.0,0.0575,0.00473,59.6,10.7,0.0277
Estonia,EUR,2009,0.0165,0.992,0.00498,1.76e-05,75.2,967.0,0.0674
Ethiopia,AFR,2009,0.0506,0.0,0.0877,0.00321,61.9,15.6,0.0443
Finland,EUR,2009,0.0186,0.998,0.00321,2.61e-05,80.2,4080.0,0.0905
Fiji,WBR,2009,0.027000000000000003,0.998,0.0239,0.000944,67.5,145.0,0.0499
France,EUR,2009,0.0199,0.979,0.0043100000000000005,9.14e-05,81.4,4840.0,0.119
"Micronesia, Fed. Sts.",WBR,2009,0.0352,1.0,0.0412,0.00134,64.0,336.0,0.134
Gabon,AFR,2009,0.041100000000000005,0.0,0.0654,0.00279,62.7,266.0,0.0359
United Kingdom,EUR,2009,0.0188,0.0,0.005370000000000001,8.669999999999999e-05,80.3,3440.0,0.0979
Georgia,EUR,2009,0.0187,0.997,0.0156,0.0007480000000000001,71.7,251.0,0.102
Ghana,AFR,2009,0.0431,0.0,0.0732,0.0017800000000000001,61.3,54.5,0.0496
Guinea,AFR,2009,0.0542,0.0,0.12,0.00515,57.1,25.1,0.0532
Gambia,AFR,2009,0.0574,0.0,0.08,0.004529999999999999,63.3,26.8,0.0614
Guinea-Bissau,AFR,2009,0.051100000000000007,0.0,0.12,0.00328,55.5,48.0,0.08560000000000001
Equatorial Guinea,AFR,2009,0.0529,0.0,0.11599999999999999,0.00193,63.5,805.0,0.044800000000000006
Greece,EUR,2009,0.0143,1.0,0.00391,6.09e-05,80.2,3020.0,0.106
Grenada,AMR,2009,0.0226,1.0,0.0142,0.00064,72.5,462.0,0.062
Guatemala,AMR,2009,0.0347,0.515,0.0364,0.0022199999999999998,69.9,190.0,0.0706
Guyana,AMR,2009,0.0268,0.8740000000000001,0.038200000000000005,0.0017699999999999999,65.9,167.0,0.062
Honduras,AMR,2009,0.0298,0.0,0.0246,0.0016699999999999998,71.3,135.0,0.07
Croatia,EUR,2009,0.0145,0.999,0.0056700000000000006,0.00011599999999999999,76.5,1110.0,0.0776
Haiti,AMR,2009,0.0341,0.0,0.0815,0.00534,60.7,40.1,0.061
Hungary,EUR,2009,0.0133,0.996,0.006220000000000001,0.00014900000000000002,74.4,957.0,0.0758
Indonesia,SEAR,2009,0.0249,0.0,0.0355,0.00214,69.1,56.4,0.0248
India,SEAR,2009,0.0267,0.0,0.0614,0.00243,66.8,44.3,0.0416
Ireland,EUR,2009,0.02,0.998,0.0043,6.759999999999999e-05,80.2,4710.0,0.0944
Iran,EMR,2009,0.0177,0.977,0.0207,0.00023999999999999998,75.1,287.0,0.0565
Iraq,EMR,2009,0.0456,0.0,0.0358,0.0005960000000000001,70.1,200.0,0.0836
Iceland,EUR,2009,0.0209,0.988,0.0027199999999999998,2.8699999999999996e-05,82.4,3700.0,0.0976
Israel,EUR,2009,0.0297,0.0,0.004719999999999999,4.349999999999999e-05,81.4,2000.0,0.07629999999999999
Italy,EUR,2009,0.0142,0.998,0.004059999999999999,6.06e-05,81.8,3320.0,0.0943
Jamaica,AMR,2009,0.0221,0.983,0.0188,0.000462,74.6,228.0,0.049100000000000005
Jordan,EMR,2009,0.0368,0.0,0.0209,0.000354,76.7,373.0,0.096
Japan,WBR,2009,0.0136,0.998,0.0033,6.12e-05,83.3,3750.0,0.0951
Kazakhstan,EUR,2009,0.0262,0.994,0.0224,0.000314,67.3,326.0,0.044800000000000006
Kenya,AFR,2009,0.044800000000000006,0.438,0.0596,0.00305,60.3,35.5,0.047699999999999985
Kyrgyz Republic,WBR,2009,0.0291,0.985,0.0316,0.0006490000000000001,69.3,57.0,0.0641
Cambodia,WBR,2009,0.0295,0.0,0.0479,0.0019100000000000002,66.5,40.9,0.0549
Kiribati,WBR,2009,0.0386,0.7979999999999999,0.06559999999999999,0.00321,58.6,159.0,0.13
South Korea,WBR,2009,0.0118,0.999,0.0043100000000000005,0.00015199999999999998,80.5,1180.0,0.0692
Kuwait,EMR,2009,0.0228,0.987,0.0107,0.00010700000000000001,78.7,1580.0,0.0382
Lao,WBR,2009,0.032400000000000005,0.0,0.0715,0.0027300000000000002,64.2,39.1,0.0435
Lebanon,EMR,2009,0.016,0.0,0.0108,0.000188,75.5,617.0,0.0742
Liberia,AFR,2009,0.051100000000000007,0.0,0.10099999999999999,0.00598,61.5,28.0,0.122
Libya,EMR,2009,0.0242,0.0,0.0176,0.000412,75.7,427.0,0.0389
St. Lucia,WBR,2009,0.0156,0.0,0.0186,0.00082,75.5,467.0,0.0843
Sri Lanka,SEAR,2009,0.0223,0.0,0.012,0.00043,73.4,65.0,0.032
Lesotho,AFR,2009,0.0333,0.615,0.107,0.0037,47.4,75.0,0.0937
Lithuania,EUR,2009,0.0147,1.0,0.006690000000000001,2.64e-05,73.0,836.0,0.0754
Luxembourg,EUR,2009,0.0159,0.999,0.0030800000000000003,8.01e-05,80.8,8260.0,0.0791
Latvia,EUR,2009,0.015,0.989,0.00834,0.00023199999999999997,72.9,756.0,0.066
Morocco,EMR,2009,0.0257,0.0,0.0335,0.0010400000000000001,71.6,152.0,0.0525
Moldova,EUR,2009,0.0127,0.997,0.0174,0.000205,70.1,191.0,0.125
Madagascar,AFR,2009,0.0469,0.439,0.07,0.0033200000000000005,62.3,17.8,0.0418
Maldives,SEAR,2009,0.022400000000000003,0.948,0.0149,0.000886,77.5,355.0,0.0636
Mexico,AMR,2009,0.0236,0.953,0.0179,0.0005920000000000001,75.0,524.0,0.0646
North Macedonia,EUR,2009,0.0146,0.998,0.0109,7.230000000000001e-05,73.0,311.0,0.06849999999999999
Mali,AFR,2009,0.0661,0.0,0.136,0.00361,58.0,33.1,0.055
Malta,EUR,2009,0.0138,0.998,0.006790000000000001,0.000136,80.8,1670.0,0.0852
Myanmar,SEAR,2009,0.024700000000000003,0.0,0.066,0.00164,64.0,14.3,0.0212
Montenegro,EUR,2009,0.0179,0.995,0.007209999999999999,7.950000000000001e-05,74.4,621.0,0.0942
Mongolia,WBR,2009,0.0254,0.0,0.0286,0.000642,64.8,96.5,0.0571
Mozambique,AFR,2009,0.056,0.0,0.10800000000000001,0.00202,53.5,23.0,0.0536
Mauritania,AFR,2009,0.0502,0.0,0.0998,0.00524,67.8,37.9,0.0424
Mauritius,AFR,2009,0.016200000000000003,0.994,0.0154,0.000625,73.8,382.0,0.0559
Malawi,AFR,2009,0.0547,0.0,0.0932,0.00245,55.0,25.4,0.0673
Malaysia,WBR,2009,0.0217,0.986,0.007909999999999999,0.000558,74.2,317.0,0.0459
Namibia,AFR,2009,0.0361,0.0,0.0507,0.00164,60.1,297.0,0.0725
Niger,AFR,2009,0.07519999999999999,0.0,0.131,0.00337,58.7,19.0,0.0542
Nigeria,AFR,2009,0.0587,0.0,0.138,0.0029,59.0,66.6,0.0608
Nicaragua,AMR,2009,0.0248,0.0,0.0213,0.0005769999999999999,74.1,104.0,0.0955
Netherlands,EUR,2009,0.0179,0.0,0.0046,5.2e-05,80.8,5750.0,0.12
Norway,EUR,2009,0.0198,0.992,0.00338,2.9299999999999997e-05,81.1,7530.0,0.097
New Zealand,WBR,2009,0.0213,0.967,0.00621,0.00015099999999999998,80.6,2700.0,0.0997
Oman,EMR,2009,0.029,0.986,0.0118,0.00029,70.2,520.0,0.0302
Pakistan,EMR,2009,0.039,0.41,0.09,0.0027300000000000002,63.1,20.1,0.0219
Panama,AMR,2009,0.0263,0.8859999999999999,0.0205,0.000601,78.4,564.0,0.08109999999999999
Peru,AMR,2009,0.0257,0.825,0.0211,0.0012,77.4,236.0,0.0534
Philippines,WBR,2009,0.0321,0.0,0.0324,0.0007959999999999999,70.4,66.1,0.036000000000000004
Papua New Guinea,WBR,2009,0.0404,0.0,0.0596,0.00283,62.6,43.7,0.0369
Poland,EUR,2009,0.0137,0.997,0.00632,4.07e-05,75.9,830.0,0.0735
Portugal,EUR,2009,0.0134,0.0,0.00396,8.190000000000001e-05,79.9,2370.0,0.107
Paraguay,AMR,2009,0.0279,0.938,0.0268,0.0011,75.8,147.0,0.0655
Qatar,EMR,2009,0.0213,1.0,0.0092,0.000366,72.8,1610.0,0.0262
Romania,EUR,2009,0.0146,0.995,0.012,0.00023199999999999997,73.5,432.0,0.0564
Russia,EUR,2009,0.0154,0.997,0.0107,0.000227,68.7,476.0,0.0557
Rwanda,AFR,2009,0.0464,0.0,0.0707,0.0032,63.4,51.5,0.101
Saudi Arabia,EMR,2009,0.0306,0.97,0.0129,0.000605,71.6,608.0,0.0438
Sudan,EMR,2009,0.0493,0.0,0.07809999999999999,0.00235,67.0,94.2,0.0733
Senegal,AFR,2009,0.0508,0.0,0.0707,0.0040100000000000005,65.4,59.7,0.0566
Singapore,WBR,2009,0.0126,0.997,0.00283,4.51e-05,82.5,1530.0,0.0413
Solomon Islands,WBR,2009,0.043,0.0,0.0265,0.00312,57.1,102.0,0.0874
Sierra Leone,AFR,2009,0.0535,0.0,0.172,0.00549,55.3,45.2,0.139
El Salvador,AMR,2009,0.0231,0.975,0.0202,0.000624,74.1,228.0,0.0679
Somalia,EMR,2009,0.0696,0.0,0.162,0.0037600000000000003,54.6,0.0,0.0
Serbia,EUR,2009,0.0158,0.998,0.007790000000000001,0.00011399999999999999,73.6,577.0,0.105
Sao Tome and Principe,WBR,2009,0.0484,0.8170000000000001,0.0482,0.00137,68.6,93.0,0.0724
Suriname,AMR,2009,0.0255,0.9,0.0255,0.00103,72.1,467.0,0.0747
Slovak Republic,WBR,2009,0.0134,0.995,0.00719,6.549999999999999e-05,75.3,1470.0,0.0914
Slovenia,EUR,2009,0.0148,0.999,0.00339,6.18e-05,79.4,2230.0,0.0929
Sweden,EUR,2009,0.0194,0.0,0.00313,4.07e-05,81.7,4350.0,0.1
Eswatini,AFR,2009,0.0361,0.0,0.1,0.00143,46.4,169.0,0.0672
Seychelles,AFR,2009,0.0234,0.99,0.013999999999999999,0.000605,72.9,301.0,0.0329
Syria,EMR,2009,0.0326,0.962,0.016300000000000002,0.000194,74.7,95.4,0.0355
Chad,AFR,2009,0.067,0.0,0.154,0.004529999999999999,56.0,28.4,0.0455
Togo,AFR,2009,0.049400000000000006,0.0,0.0923,0.0028699999999999997,58.7,40.9,0.0737
Thailand,SEAR,2009,0.0155,0.994,0.013999999999999999,0.0005809999999999999,76.9,160.0,0.0417
Tajikistan,EUR,2009,0.035,0.871,0.0448,0.000258,68.0,43.5,0.0593
Turkmenistan,EUR,2009,0.0277,0.0,0.0619,0.00055,68.8,92.3,0.0249
Timor-Leste,SEAR,2009,0.0636,0.0,0.06520000000000001,0.00183,69.8,64.5,0.119
Tonga,WBR,2009,0.0396,0.981,0.0172,0.0009279999999999999,70.0,144.0,0.0468
Trinidad and Tobago,AMR,2009,0.018000000000000002,0.0,0.0241,0.000562,73.2,848.0,0.0578
Tunisia,EMR,2009,0.021,0.0,0.0189,0.000442,76.0,243.0,0.0635
Turkey,EUR,2009,0.0217,0.95,0.0186,0.00025100000000000003,76.8,576.0,0.0675
Tanzania,AFR,2009,0.0549,0.0,0.0761,0.00268,60.3,27.1,0.0552
Uganda,AFR,2009,0.0625,0.0,0.0829,0.00147,58.5,44.0,0.08470000000000001
Ukraine,EUR,2009,0.0142,0.999,0.0123,0.000234,70.0,200.0,0.078
Uruguay,AMR,2009,0.0209,0.997,0.0112,0.000285,76.5,787.0,0.0843
United States,AMR,2009,0.02,0.993,0.00747,0.00025699999999999996,78.6,7960.0,0.17600000000000002
Uzbekistan,EUR,2009,0.0246,1.0,0.0389,0.000377,66.2,73.0,0.0593
St. Vincent and the Grenadines,WBR,2009,0.0209,0.989,0.0214,0.000742,73.0,286.0,0.046
Venezuela,AMR,2009,0.025,0.0,0.017,0.000727,74.6,688.0,0.0601
Vietnam,WBR,2009,0.0194,0.0,0.0234,0.000215,73.1,77.1,0.0689
Vanuatu,WBR,2009,0.0355,0.0,0.0292,0.0011099999999999999,64.2,123.0,0.0485
Samoa,WBR,2009,0.0439,0.8079999999999999,0.0242,0.00042800000000000005,67.5,154.0,0.0544
Yemen,EMR,2009,0.048,0.0,0.057999999999999996,0.00193,67.2,63.4,0.0552
South Africa,AFR,2009,0.026,0.0,0.057999999999999996,0.00242,55.7,521.0,0.0916
Zambia,AFR,2009,0.0548,0.0,0.0851,0.00159,55.7,62.5,0.0621
Zimbabwe,AFR,2009,0.040199999999999986,0.602,0.0927,0.00336,50.2,0.0,0.0
Afghanistan,EMR,2010,0.0582,0.343,0.08800000000000001,0.00417,60.5,37.7,0.0758
Angola,AFR,2010,0.0616,0.0,0.12,0.00238,60.2,123.0,0.0285
Albania,EUR,2010,0.0165,0.0,0.0133,9.13e-05,78.1,241.0,0.0655
United Arab Emirates,EMR,2010,0.0187,0.0,0.00848,8.89e-05,70.8,1450.0,0.0366
Argentina,AMR,2010,0.0237,0.95,0.0144,0.000584,75.9,742.0,0.081
Armenia,EUR,2010,0.0155,0.995,0.0185,0.00013800000000000002,73.9,134.0,0.044
Antigua and Barbuda,AMR,2010,0.0213,1.0,0.009590000000000001,0.000362,75.9,690.0,0.0603
Australia,WBR,2010,0.0193,0.991,0.00477,6.31e-05,82.1,4780.0,0.0873
Austria,EUR,2010,0.0144,0.985,0.00433,2.15e-05,80.8,4960.0,0.11
Azerbaijan,EUR,2010,0.0196,0.994,0.0376,0.00024700000000000004,69.0,332.0,0.0588
Burundi,AFR,2010,0.0626,0.603,0.0907,0.00337,58.5,20.7,0.116
Belgium,EUR,2010,0.0181,0.0,0.00446,6.459999999999998e-05,80.2,4620.0,0.107
Benin,AFR,2010,0.0536,0.0,0.111,0.00312,61.1,31.0,0.041
Burkina Faso,AFR,2010,0.0587,0.659,0.114,0.00212,57.9,39.8,0.0674
Bulgaria,EUR,2010,0.0149,0.995,0.0107,0.000171,72.3,435.0,0.0687
Bahrain,EMR,2010,0.0214,0.993,0.00853,0.000314,75.0,864.0,0.0497
Bahamas,AMR,2010,0.0187,0.99,0.0129,0.000904,73.2,1740.0,0.0789
Bosnia and Herzegovina,EUR,2010,0.0131,0.999,0.00718,4.52e-05,76.3,499.0,0.111
Belarus,EUR,2010,0.0154,0.999,0.005520000000000001,0.00016399999999999995,70.6,320.0,0.0561
Belize,AMR,2010,0.0272,0.94,0.0189,0.000724,73.6,239.0,0.052000000000000005
Bolivia,AMR,2010,0.032,0.0,0.041100000000000005,0.00215,70.3,96.5,0.0484
Brazil,AMR,2010,0.0181,0.989,0.0187,0.000641,73.8,990.0,0.0901
Barbados,AMR,2010,0.0178,0.0,0.0146,0.000615,76.2,1000.0,0.0797
Brunei,WBR,2010,0.0184,0.998,0.00966,0.000365,73.8,882.0,0.0284
Bhutan,SEAR,2010,0.0238,0.645,0.0425,0.0021,71.0,109.0,0.052000000000000005
Botswana,AFR,2010,0.0288,0.991,0.0498,0.00146,57.0,615.0,0.083
Central African Republic,AFR,2010,0.0522,0.4,0.15,0.0049700000000000005,47.8,18.2,0.0398
Canada,AMR,2010,0.016399999999999998,0.985,0.0056500000000000005,7.13e-05,81.6,5220.0,0.113
Switzerland,EUR,2010,0.015,0.0,0.00455,4.650000000000001e-05,82.8,7810.0,0.115
Chile,AMR,2010,0.0188,0.998,0.0087,0.000219,78.6,947.0,0.0796
China,WBR,2010,0.0159,0.996,0.0158,0.000269,74.9,221.0,0.0507
Cote d'Ivoire,WBR,2010,0.0522,0.0,0.107,0.00315,57.4,59.8,0.053
Cameroon,AFR,2010,0.051100000000000007,0.0,0.107,0.00379,57.7,61.3,0.0513
"Congo, Dem. Rep.",WBR,2010,0.0647,0.741,0.115,0.0043100000000000005,58.8,15.8,0.0791
"Congo, Rep.",WBR,2010,0.0495,0.0,0.0625,0.0036799999999999997,60.9,72.3,0.0246
Colombia,AMR,2010,0.0201,0.948,0.0185,0.000546,77.9,472.0,0.0759
